Date,Price,Open,High,Low,Vol.,Change %
05/07/18,"1,339.00","1,339.00","1,339.00","1,339.00",,0.37%
04/07/18,"1,334.00","1,334.00","1,334.00","1,334.00",,-0.15%
03/07/18,"1,336.00","1,336.00","1,336.00","1,336.00",,-0.15%
02/07/18,"1,338.00","1,338.00","1,338.00","1,338.00",,0.15%
29/06/18,"1,336.00","1,336.00","1,336.00","1,336.00",,0.38%
28/06/18,"1,331.00","1,331.00","1,331.00","1,331.00",,0.53%
27/06/18,"1,324.00","1,324.00","1,324.00","1,324.00",,0.23%
26/06/18,"1,321.00","1,321.00","1,321.00","1,321.00",,-1.34%
25/06/18,"1,339.00","1,339.00","1,339.00","1,339.00",,-1.18%
22/06/18,"1,355.00","1,355.00","1,355.00","1,355.00",,-1.95%
21/06/18,"1,382.00","1,382.00","1,382.00","1,382.00",,-2.61%
20/06/18,"1,419.00","1,419.00","1,419.00","1,419.00",,-2.67%
19/06/18,"1,458.00","1,458.00","1,458.00","1,458.00",,-1.62%
18/06/18,"1,482.00","1,482.00","1,482.00","1,482.00",,-0.87%
15/06/18,"1,495.00","1,495.00","1,495.00","1,495.00",,-0.20%
14/06/18,"1,498.00","1,498.00","1,498.00","1,498.00",,0.67%
13/06/18,"1,488.00","1,488.00","1,488.00","1,488.00",,0.95%
12/06/18,"1,474.00","1,474.00","1,474.00","1,474.00",,1.59%
11/06/18,"1,451.00","1,451.00","1,451.00","1,451.00",,2.33%
08/06/18,"1,418.00","1,418.00","1,418.00","1,418.00",,5.51%
07/06/18,"1,344.00","1,344.00","1,344.00","1,344.00",,4.19%
06/06/18,"1,290.00","1,290.00","1,290.00","1,290.00",,3.20%
05/06/18,"1,250.00","1,250.00","1,250.00","1,250.00",,2.71%
04/06/18,"1,217.00","1,217.00","1,217.00","1,217.00",,2.10%
01/06/18,"1,192.00","1,192.00","1,192.00","1,192.00",,2.76%
31/05/18,"1,160.00","1,160.00","1,160.00","1,160.00",,0.96%
30/05/18,"1,149.00","1,149.00","1,149.00","1,149.00",,-1.20%
29/05/18,"1,163.00","1,163.00","1,163.00","1,163.00",,-2.02%
25/05/18,"1,187.00","1,187.00","1,187.00","1,187.00",,-1.25%
24/05/18,"1,202.00","1,202.00","1,202.00","1,202.00",,-1.64%
23/05/18,"1,222.00","1,222.00","1,222.00","1,222.00",,-1.37%
22/05/18,"1,239.00","1,239.00","1,239.00","1,239.00",,-0.32%
21/05/18,"1,243.00","1,243.00","1,243.00","1,243.00",,0.16%
18/05/18,"1,241.00","1,241.00","1,241.00","1,241.00",,0.16%
17/05/18,"1,239.00","1,239.00","1,239.00","1,239.00",,0.16%
16/05/18,"1,237.00","1,237.00","1,237.00","1,237.00",,0.00%
15/05/18,"1,237.00","1,237.00","1,237.00","1,237.00",,-0.24%
14/05/18,"1,240.00","1,240.00","1,240.00","1,240.00",,-0.40%
11/05/18,"1,245.00","1,245.00","1,245.00","1,245.00",,-0.08%
10/05/18,"1,246.00","1,246.00","1,246.00","1,246.00",,-0.56%
09/05/18,"1,253.00","1,253.00","1,253.00","1,253.00",,-0.32%
08/05/18,"1,257.00","1,257.00","1,257.00","1,257.00",,-0.63%
04/05/18,"1,265.00","1,265.00","1,265.00","1,265.00",,-0.08%
03/05/18,"1,266.00","1,266.00","1,266.00","1,266.00",,-0.39%
02/05/18,"1,271.00","1,271.00","1,271.00","1,271.00",,0.00%
01/05/18,"1,271.00","1,271.00","1,271.00","1,271.00",,-0.39%
30/04/18,"1,276.00","1,276.00","1,276.00","1,276.00",,0.08%
27/04/18,"1,275.00","1,275.00","1,275.00","1,275.00",,0.24%
26/04/18,"1,272.00","1,272.00","1,272.00","1,272.00",,0.63%
25/04/18,"1,264.00","1,264.00","1,264.00","1,264.00",,-0.39%
24/04/18,"1,269.00","1,269.00","1,269.00","1,269.00",,-0.94%
23/04/18,"1,281.00","1,281.00","1,281.00","1,281.00",,-0.62%
20/04/18,"1,289.00","1,289.00","1,289.00","1,289.00",,-1.30%
19/04/18,"1,306.00","1,306.00","1,306.00","1,306.00",,-1.73%
18/04/18,"1,329.00","1,329.00","1,329.00","1,329.00",,-1.77%
17/04/18,"1,353.00","1,353.00","1,353.00","1,353.00",,-0.44%
16/04/18,"1,359.00","1,359.00","1,359.00","1,359.00",,0.59%
13/04/18,"1,351.00","1,351.00","1,351.00","1,351.00",,1.20%
12/04/18,"1,335.00","1,335.00","1,335.00","1,335.00",,0.75%
11/04/18,"1,325.00","1,325.00","1,325.00","1,325.00",,0.45%
10/04/18,"1,319.00","1,319.00","1,319.00","1,319.00",,0.30%
09/04/18,"1,315.00","1,315.00","1,315.00","1,315.00",,-0.15%
06/04/18,"1,317.00","1,317.00","1,317.00","1,317.00",,-1.94%
05/04/18,"1,343.00","1,343.00","1,343.00","1,343.00",,-3.87%
04/04/18,"1,397.00","1,397.00","1,397.00","1,397.00",,-3.99%
03/04/18,"1,455.00","1,455.00","1,455.00","1,455.00",,-2.68%
29/03/18,"1,495.00","1,495.00","1,495.00","1,495.00",,-1.64%
28/03/18,"1,520.00","1,520.00","1,520.00","1,520.00",,-2.06%
27/03/18,"1,552.00","1,552.00","1,552.00","1,552.00",,-1.46%
26/03/18,"1,575.00","1,575.00","1,575.00","1,575.00",,-0.76%
23/03/18,"1,587.00","1,587.00","1,587.00","1,587.00",,-0.38%
22/03/18,"1,593.00","1,593.00","1,593.00","1,593.00",,-0.81%
21/03/18,"1,606.00","1,606.00","1,606.00","1,606.00",,-0.56%
20/03/18,"1,615.00","1,615.00","1,615.00","1,615.00",,-0.37%
19/03/18,"1,621.00","1,621.00","1,621.00","1,621.00",,0.19%
16/03/18,"1,618.00","1,618.00","1,618.00","1,618.00",,-0.06%
15/03/18,"1,619.00","1,619.00","1,619.00","1,619.00",,-0.25%
14/03/18,"1,623.00","1,623.00","1,623.00","1,623.00",,0.00%
13/03/18,"1,623.00","1,623.00","1,623.00","1,623.00",,-0.06%
12/03/18,"1,624.00","1,624.00","1,624.00","1,624.00",,0.56%
09/03/18,"1,615.00","1,615.00","1,615.00","1,615.00",,1.57%
08/03/18,"1,590.00","1,590.00","1,590.00","1,590.00",,2.38%
07/03/18,"1,553.00","1,553.00","1,553.00","1,553.00",,1.64%
06/03/18,"1,528.00","1,528.00","1,528.00","1,528.00",,1.73%
05/03/18,"1,502.00","1,502.00","1,502.00","1,502.00",,0.13%
02/03/18,"1,500.00","1,500.00","1,500.00","1,500.00",,-0.33%
01/03/18,"1,505.00","1,505.00","1,505.00","1,505.00",,-0.53%
28/02/18,"1,513.00","1,513.00","1,513.00","1,513.00",,0.00%
27/02/18,"1,513.00","1,513.00","1,513.00","1,513.00",,0.60%
26/02/18,"1,504.00","1,504.00","1,504.00","1,504.00",,1.55%
23/02/18,"1,481.00","1,481.00","1,481.00","1,481.00",,2.99%
22/02/18,"1,438.00","1,438.00","1,438.00","1,438.00",,3.60%
21/02/18,"1,388.00","1,388.00","1,388.00","1,388.00",,4.13%
20/02/18,"1,333.00","1,333.00","1,333.00","1,333.00",,3.01%
19/02/18,"1,294.00","1,294.00","1,294.00","1,294.00",,1.65%
16/02/18,"1,273.00","1,273.00","1,273.00","1,273.00",,1.76%
15/02/18,"1,251.00","1,251.00","1,251.00","1,251.00",,1.62%
14/02/18,"1,231.00","1,231.00","1,231.00","1,231.00",,0.24%
13/02/18,"1,228.00","1,228.00","1,228.00","1,228.00",,-0.73%
12/02/18,"1,237.00","1,237.00","1,237.00","1,237.00",,-1.04%
09/02/18,"1,250.00","1,250.00","1,250.00","1,250.00",,-1.03%
08/02/18,"1,263.00","1,263.00","1,263.00","1,263.00",,-2.32%
07/02/18,"1,293.00","1,293.00","1,293.00","1,293.00",,-1.75%
06/02/18,"1,316.00","1,316.00","1,316.00","1,316.00",,-1.72%
05/02/18,"1,339.00","1,339.00","1,339.00","1,339.00",,-1.47%
02/02/18,"1,359.00","1,359.00","1,359.00","1,359.00",,-1.38%
01/02/18,"1,378.00","1,378.00","1,378.00","1,378.00",,-2.34%
31/01/18,"1,411.00","1,411.00","1,411.00","1,411.00",,-2.69%
30/01/18,"1,450.00","1,450.00","1,450.00","1,450.00",,-2.36%
29/01/18,"1,485.00","1,485.00","1,485.00","1,485.00",,-0.47%
26/01/18,"1,492.00","1,492.00","1,492.00","1,492.00",,0.74%
25/01/18,"1,481.00","1,481.00","1,481.00","1,481.00",,1.72%
24/01/18,"1,456.00","1,456.00","1,456.00","1,456.00",,3.70%
23/01/18,"1,404.00","1,404.00","1,404.00","1,404.00",,3.08%
22/01/18,"1,362.00","1,362.00","1,362.00","1,362.00",,2.18%
19/01/18,"1,333.00","1,333.00","1,333.00","1,333.00",,1.68%
18/01/18,"1,311.00","1,311.00","1,311.00","1,311.00",,-0.46%
17/01/18,"1,317.00","1,317.00","1,317.00","1,317.00",,-0.90%
16/01/18,"1,329.00","1,329.00","1,329.00","1,329.00",,-0.82%
15/01/18,"1,340.00","1,340.00","1,340.00","1,340.00",,-0.59%
12/01/18,"1,348.00","1,348.00","1,348.00","1,348.00",,-1.68%
11/01/18,"1,371.00","1,371.00","1,371.00","1,371.00",,-2.35%
10/01/18,"1,404.00","1,404.00","1,404.00","1,404.00",,-1.68%
09/01/18,"1,428.00","1,428.00","1,428.00","1,428.00",,0.28%
08/01/18,"1,424.00","1,424.00","1,424.00","1,424.00",,1.71%
05/01/18,"1,400.00","1,400.00","1,400.00","1,400.00",,2.56%
04/01/18,"1,365.00","1,365.00","1,365.00","1,365.00",,2.48%
03/01/18,"1,332.00","1,332.00","1,332.00","1,332.00",,-0.60%
02/01/18,"1,340.00","1,340.00","1,340.00","1,340.00",,-3.94%
22/12/17,"1,395.00","1,395.00","1,395.00","1,395.00",,-3.46%
21/12/17,"1,445.00","1,445.00","1,445.00","1,445.00",,-6.53%
20/12/17,"1,546.00","1,546.00","1,546.00","1,546.00",,-2.95%
19/12/17,"1,593.00","1,593.00","1,593.00","1,593.00",,-3.04%
18/12/17,"1,643.00","1,643.00","1,643.00","1,643.00",,-2.03%
15/12/17,"1,677.00","1,677.00","1,677.00","1,677.00",,-2.16%
14/12/17,"1,714.00","1,714.00","1,714.00","1,714.00",,-0.23%
13/12/17,"1,718.00","1,718.00","1,718.00","1,718.00",,2.75%
12/12/17,"1,672.00","1,672.00","1,672.00","1,672.00",,2.96%
11/12/17,"1,624.00","1,624.00","1,624.00","1,624.00",,2.27%
08/12/17,"1,588.00","1,588.00","1,588.00","1,588.00",,1.53%
07/12/17,"1,564.00","1,564.00","1,564.00","1,564.00",,0.06%
06/12/17,"1,563.00","1,563.00","1,563.00","1,563.00",,-0.51%
05/12/17,"1,571.00","1,571.00","1,571.00","1,571.00",,0.77%
04/12/17,"1,559.00","1,559.00","1,559.00","1,559.00",,4.35%
01/12/17,"1,494.00","1,494.00","1,494.00","1,494.00",,4.26%
30/11/17,"1,433.00","1,433.00","1,433.00","1,433.00",,4.75%
29/11/17,"1,368.00","1,368.00","1,368.00","1,368.00",,3.64%
28/11/17,"1,320.00","1,320.00","1,320.00","1,320.00",,1.62%
27/11/17,"1,299.00","1,299.00","1,299.00","1,299.00",,0.31%
24/11/17,"1,295.00","1,295.00","1,295.00","1,295.00",,0.86%
23/11/17,"1,284.00","1,284.00","1,284.00","1,284.00",,0.23%
22/11/17,"1,281.00","1,281.00","1,281.00","1,281.00",,0.47%
21/11/17,"1,275.00","1,275.00","1,275.00","1,275.00",,-0.39%
20/11/17,"1,280.00","1,280.00","1,280.00","1,280.00",,-0.39%
17/11/17,"1,285.00","1,285.00","1,285.00","1,285.00",,-1.00%
16/11/17,"1,298.00","1,298.00","1,298.00","1,298.00",,-1.67%
15/11/17,"1,320.00","1,320.00","1,320.00","1,320.00",,-1.93%
14/11/17,"1,346.00","1,346.00","1,346.00","1,346.00",,-2.96%
13/11/17,"1,387.00","1,387.00","1,387.00","1,387.00",,-2.19%
10/11/17,"1,418.00","1,418.00","1,418.00","1,418.00",,-3.41%
09/11/17,"1,468.00","1,468.00","1,468.00","1,468.00",,-3.10%
08/11/17,"1,515.00","1,515.00","1,515.00","1,515.00",,-2.76%
07/11/17,"1,558.00","1,558.00","1,558.00","1,558.00",,-0.57%
06/11/17,"1,567.00","1,567.00","1,567.00","1,567.00",,0.32%
03/11/17,"1,562.00","1,562.00","1,562.00","1,562.00",,1.49%
02/11/17,"1,539.00","1,539.00","1,539.00","1,539.00",,2.40%
01/11/17,"1,503.00","1,503.00","1,503.00","1,503.00",,0.74%
31/10/17,"1,492.00","1,492.00","1,492.00","1,492.00",,-0.40%
30/10/17,"1,498.00","1,498.00","1,498.00","1,498.00",,-1.25%
27/10/17,"1,517.00","1,517.00","1,517.00","1,517.00",,-2.32%
26/10/17,"1,553.00","1,553.00","1,553.00","1,553.00",,-2.45%
25/10/17,"1,592.00","1,592.00","1,592.00","1,592.00",,-2.09%
24/10/17,"1,626.00","1,626.00","1,626.00","1,626.00",,-0.97%
23/10/17,"1,642.00","1,642.00","1,642.00","1,642.00",,-0.06%
20/10/17,"1,643.00","1,643.00","1,643.00","1,643.00",,-0.30%
19/10/17,"1,648.00","1,648.00","1,648.00","1,648.00",,0.12%
18/10/17,"1,646.00","1,646.00","1,646.00","1,646.00",,-0.30%
17/10/17,"1,651.00","1,651.00","1,651.00","1,651.00",,0.86%
16/10/17,"1,637.00","1,637.00","1,637.00","1,637.00",,1.93%
13/10/17,"1,606.00","1,606.00","1,606.00","1,606.00",,3.21%
12/10/17,"1,556.00","1,556.00","1,556.00","1,556.00",,3.46%
11/10/17,"1,504.00","1,504.00","1,504.00","1,504.00",,2.66%
10/10/17,"1,465.00","1,465.00","1,465.00","1,465.00",,1.88%
09/10/17,"1,438.00","1,438.00","1,438.00","1,438.00",,2.28%
06/10/17,"1,406.00","1,406.00","1,406.00","1,406.00",,4.54%
05/10/17,"1,345.00","1,345.00","1,345.00","1,345.00",,5.41%
04/10/17,"1,276.00","1,276.00","1,276.00","1,276.00",,2.33%
03/10/17,"1,247.00","1,247.00","1,247.00","1,247.00",,-1.66%
02/10/17,"1,268.00","1,268.00","1,268.00","1,268.00",,-3.06%
29/09/17,"1,308.00","1,308.00","1,308.00","1,308.00",,-3.25%
28/09/17,"1,352.00","1,352.00","1,352.00","1,352.00",,-3.84%
27/09/17,"1,406.00","1,406.00","1,406.00","1,406.00",,-2.77%
26/09/17,"1,446.00","1,446.00","1,446.00","1,446.00",,-1.90%
25/09/17,"1,474.00","1,474.00","1,474.00","1,474.00",,-1.27%
22/09/17,"1,493.00","1,493.00","1,493.00","1,493.00",,-1.39%
21/09/17,"1,514.00","1,514.00","1,514.00","1,514.00",,-1.11%
20/09/17,"1,531.00","1,531.00","1,531.00","1,531.00",,-0.33%
19/09/17,"1,536.00","1,536.00","1,536.00","1,536.00",,0.46%
18/09/17,"1,529.00","1,529.00","1,529.00","1,529.00",,0.53%
15/09/17,"1,521.00","1,521.00","1,521.00","1,521.00",,1.47%
14/09/17,"1,499.00","1,499.00","1,499.00","1,499.00",,2.39%
13/09/17,"1,464.00","1,464.00","1,464.00","1,464.00",,2.45%
12/09/17,"1,429.00","1,429.00","1,429.00","1,429.00",,2.51%
11/09/17,"1,394.00","1,394.00","1,394.00","1,394.00",,1.38%
08/09/17,"1,375.00","1,375.00","1,375.00","1,375.00",,1.78%
07/09/17,"1,351.00","1,351.00","1,351.00","1,351.00",,2.82%
06/09/17,"1,314.00","1,314.00","1,314.00","1,314.00",,3.06%
05/09/17,"1,275.00","1,275.00","1,275.00","1,275.00",,3.91%
04/09/17,"1,227.00","1,227.00","1,227.00","1,227.00",,2.42%
01/09/17,"1,198.00","1,198.00","1,198.00","1,198.00",,0.76%
31/08/17,"1,189.00","1,189.00","1,189.00","1,189.00",,-0.50%
30/08/17,"1,195.00","1,195.00","1,195.00","1,195.00",,-1.65%
29/08/17,"1,215.00","1,215.00","1,215.00","1,215.00",,-1.62%
25/08/17,"1,235.00","1,235.00","1,235.00","1,235.00",,-1.91%
24/08/17,"1,259.00","1,259.00","1,259.00","1,259.00",,-3.97%
23/08/17,"1,311.00","1,311.00","1,311.00","1,311.00",,-2.53%
22/08/17,"1,345.00","1,345.00","1,345.00","1,345.00",,-0.30%
21/08/17,"1,349.00","1,349.00","1,349.00","1,349.00",,0.30%
18/08/17,"1,345.00","1,345.00","1,345.00","1,345.00",,0.67%
17/08/17,"1,336.00","1,336.00","1,336.00","1,336.00",,1.98%
16/08/17,"1,310.00","1,310.00","1,310.00","1,310.00",,1.63%
15/08/17,"1,289.00","1,289.00","1,289.00","1,289.00",,1.34%
14/08/17,"1,272.00","1,272.00","1,272.00","1,272.00",,1.27%
11/08/17,"1,256.00","1,256.00","1,256.00","1,256.00",,2.28%
10/08/17,"1,228.00","1,228.00","1,228.00","1,228.00",,3.02%
09/08/17,"1,192.00","1,192.00","1,192.00","1,192.00",,1.88%
08/08/17,"1,170.00","1,170.00","1,170.00","1,170.00",,1.04%
07/08/17,"1,158.00","1,158.00","1,158.00","1,158.00",,0.43%
04/08/17,"1,153.00","1,153.00","1,153.00","1,153.00",,0.87%
03/08/17,"1,143.00","1,143.00","1,143.00","1,143.00",,2.24%
02/08/17,"1,118.00","1,118.00","1,118.00","1,118.00",,1.82%
01/08/17,"1,098.00","1,098.00","1,098.00","1,098.00",,0.27%
31/07/17,"1,095.00","1,095.00","1,095.00","1,095.00",,-1.26%
28/07/17,"1,109.00","1,109.00","1,109.00","1,109.00",,-3.23%
27/07/17,"1,146.00","1,146.00","1,146.00","1,146.00",,-3.86%
26/07/17,"1,192.00","1,192.00","1,192.00","1,192.00",,-2.69%
25/07/17,"1,225.00","1,225.00","1,225.00","1,225.00",,-1.84%
24/07/17,"1,248.00","1,248.00","1,248.00","1,248.00",,-0.79%
21/07/17,"1,258.00","1,258.00","1,258.00","1,258.00",,-0.16%
20/07/17,"1,260.00","1,260.00","1,260.00","1,260.00",,0.64%
19/07/17,"1,252.00","1,252.00","1,252.00","1,252.00",,2.12%
18/07/17,"1,226.00","1,226.00","1,226.00","1,226.00",,2.00%
17/07/17,"1,202.00","1,202.00","1,202.00","1,202.00",,2.47%
14/07/17,"1,173.00","1,173.00","1,173.00","1,173.00",,2.80%
13/07/17,"1,141.00","1,141.00","1,141.00","1,141.00",,3.92%
12/07/17,"1,098.00","1,098.00","1,098.00","1,098.00",,2.71%
11/07/17,"1,069.00","1,069.00","1,069.00","1,069.00",,0.75%
10/07/17,"1,061.00","1,061.00","1,061.00","1,061.00",,-0.09%
07/07/17,"1,062.00","1,062.00","1,062.00","1,062.00",,-0.09%
06/07/17,"1,063.00","1,063.00","1,063.00","1,063.00",,0.28%
05/07/17,"1,060.00","1,060.00","1,060.00","1,060.00",,-0.19%
04/07/17,"1,062.00","1,062.00","1,062.00","1,062.00",,-0.56%
03/07/17,"1,068.00","1,068.00","1,068.00","1,068.00",,-2.11%
30/06/17,"1,091.00","1,091.00","1,091.00","1,091.00",,-2.50%
29/06/17,"1,119.00","1,119.00","1,119.00","1,119.00",,-2.70%
28/06/17,"1,150.00","1,150.00","1,150.00","1,150.00",,-0.09%
27/06/17,"1,151.00","1,151.00","1,151.00","1,151.00",,0.52%
26/06/17,"1,145.00","1,145.00","1,145.00","1,145.00",,0.62%
23/06/17,"1,138.00","1,138.00","1,138.00","1,138.00",,2.61%
22/06/17,"1,109.00","1,109.00","1,109.00","1,109.00",,3.64%
21/06/17,"1,070.00","1,070.00","1,070.00","1,070.00",,5.21%
20/06/17,"1,017.00","1,017.00","1,017.00","1,017.00",,3.35%
19/06/17,984,984,984,984,,2.07%
16/06/17,964,964,964,964,,2.77%
15/06/17,938,938,938,938,,3.88%
14/06/17,903,903,903,903,,4.39%
13/06/17,865,865,865,865,,3.84%
12/06/17,833,833,833,833,,2.46%
09/06/17,813,813,813,813,,2.52%
08/06/17,793,793,793,793,,1.28%
07/06/17,783,783,783,783,,0.00%
06/06/17,783,783,783,783,,-0.76%
05/06/17,789,789,789,789,,-0.38%
02/06/17,792,792,792,792,,-2.22%
01/06/17,810,810,810,810,,-2.29%
31/05/17,829,829,829,829,,-1.54%
30/05/17,842,842,842,842,,-0.36%
26/05/17,845,845,845,845,,-0.35%
25/05/17,848,848,848,848,,-0.12%
24/05/17,849,849,849,849,,-0.12%
23/05/17,850,850,850,850,,-0.47%
22/05/17,854,854,854,854,,-1.84%
19/05/17,870,870,870,870,,-2.68%
18/05/17,894,894,894,894,,-3.35%
17/05/17,925,925,925,925,,-3.24%
16/05/17,956,956,956,956,,-2.25%
15/05/17,978,978,978,978,,-1.41%
12/05/17,992,992,992,992,,-1.39%
11/05/17,"1,006.00","1,006.00","1,006.00","1,006.00",,-0.49%
10/05/17,"1,011.00","1,011.00","1,011.00","1,011.00",,0.40%
09/05/17,"1,007.00","1,007.00","1,007.00","1,007.00",,-0.20%
08/05/17,"1,009.00","1,009.00","1,009.00","1,009.00",,-1.37%
05/05/17,"1,023.00","1,023.00","1,023.00","1,023.00",,-2.39%
04/05/17,"1,048.00","1,048.00","1,048.00","1,048.00",,-4.38%
03/05/17,"1,096.00","1,096.00","1,096.00","1,096.00",,-3.86%
02/05/17,"1,140.00","1,140.00","1,140.00","1,140.00",,-3.96%
28/04/17,"1,187.00","1,187.00","1,187.00","1,187.00",,-5.79%
27/04/17,"1,260.00","1,260.00","1,260.00","1,260.00",,-4.55%
26/04/17,"1,320.00","1,320.00","1,320.00","1,320.00",,-3.72%
25/04/17,"1,371.00","1,371.00","1,371.00","1,371.00",,-4.06%
24/04/17,"1,429.00","1,429.00","1,429.00","1,429.00",,-4.35%
21/04/17,"1,494.00","1,494.00","1,494.00","1,494.00",,-3.80%
20/04/17,"1,553.00","1,553.00","1,553.00","1,553.00",,-3.66%
19/04/17,"1,612.00","1,612.00","1,612.00","1,612.00",,-0.56%
18/04/17,"1,621.00","1,621.00","1,621.00","1,621.00",,0.62%
13/04/17,"1,611.00","1,611.00","1,611.00","1,611.00",,1.77%
12/04/17,"1,583.00","1,583.00","1,583.00","1,583.00",,3.26%
11/04/17,"1,533.00","1,533.00","1,533.00","1,533.00",,4.57%
10/04/17,"1,466.00","1,466.00","1,466.00","1,466.00",,2.73%
07/04/17,"1,427.00","1,427.00","1,427.00","1,427.00",,2.88%
06/04/17,"1,387.00","1,387.00","1,387.00","1,387.00",,1.17%
05/04/17,"1,371.00","1,371.00","1,371.00","1,371.00",,-0.44%
04/04/17,"1,377.00","1,377.00","1,377.00","1,377.00",,-0.15%
03/04/17,"1,379.00","1,379.00","1,379.00","1,379.00",,0.36%
31/03/17,"1,374.00","1,374.00","1,374.00","1,374.00",,0.59%
30/03/17,"1,366.00","1,366.00","1,366.00","1,366.00",,1.49%
29/03/17,"1,346.00","1,346.00","1,346.00","1,346.00",,3.06%
28/03/17,"1,306.00","1,306.00","1,306.00","1,306.00",,4.23%
27/03/17,"1,253.00","1,253.00","1,253.00","1,253.00",,2.87%
24/03/17,"1,218.00","1,218.00","1,218.00","1,218.00",,4.10%
23/03/17,"1,170.00","1,170.00","1,170.00","1,170.00",,4.56%
22/03/17,"1,119.00","1,119.00","1,119.00","1,119.00",,1.63%
21/03/17,"1,101.00","1,101.00","1,101.00","1,101.00",,-0.18%
20/03/17,"1,103.00","1,103.00","1,103.00","1,103.00",,-0.45%
17/03/17,"1,108.00","1,108.00","1,108.00","1,108.00",,-1.86%
16/03/17,"1,129.00","1,129.00","1,129.00","1,129.00",,-1.83%
15/03/17,"1,150.00","1,150.00","1,150.00","1,150.00",,-2.95%
14/03/17,"1,185.00","1,185.00","1,185.00","1,185.00",,-1.82%
13/03/17,"1,207.00","1,207.00","1,207.00","1,207.00",,-0.33%
10/03/17,"1,211.00","1,211.00","1,211.00","1,211.00",,-0.74%
09/03/17,"1,220.00","1,220.00","1,220.00","1,220.00",,0.00%
08/03/17,"1,220.00","1,220.00","1,220.00","1,220.00",,2.18%
07/03/17,"1,194.00","1,194.00","1,194.00","1,194.00",,3.47%
06/03/17,"1,154.00","1,154.00","1,154.00","1,154.00",,3.22%
03/03/17,"1,118.00","1,118.00","1,118.00","1,118.00",,3.14%
02/03/17,"1,084.00","1,084.00","1,084.00","1,084.00",,4.13%
01/03/17,"1,041.00","1,041.00","1,041.00","1,041.00",,4.62%
28/02/17,995,995,995,995,,3.00%
27/02/17,966,966,966,966,,2.01%
24/02/17,947,947,947,947,,2.16%
23/02/17,927,927,927,927,,2.09%
22/02/17,908,908,908,908,,0.22%
21/02/17,906,906,906,906,,-0.33%
20/02/17,909,909,909,909,,-0.87%
17/02/17,917,917,917,917,,-0.65%
16/02/17,923,923,923,923,,-1.07%
15/02/17,933,933,933,933,,-0.64%
14/02/17,939,939,939,939,,-0.53%
13/02/17,944,944,944,944,,0.11%
10/02/17,943,943,943,943,,0.32%
09/02/17,940,940,940,940,,0.64%
08/02/17,934,934,934,934,,0.32%
07/02/17,931,931,931,931,,0.98%
06/02/17,922,922,922,922,,0.00%
03/02/17,922,922,922,922,,-0.43%
02/02/17,926,926,926,926,,-0.75%
01/02/17,933,933,933,933,,-1.89%
31/01/17,951,951,951,951,,-1.35%
30/01/17,964,964,964,964,,-0.41%
27/01/17,968,968,968,968,,-0.51%
26/01/17,973,973,973,973,,0.10%
25/01/17,972,972,972,972,,0.83%
24/01/17,964,964,964,964,,0.21%
23/01/17,962,962,962,962,,-0.82%
20/01/17,970,970,970,970,,-1.12%
19/01/17,981,981,981,981,,-1.70%
18/01/17,998,998,998,998,,-2.06%
17/01/17,"1,019.00","1,019.00","1,019.00","1,019.00",,-1.92%
16/01/17,"1,039.00","1,039.00","1,039.00","1,039.00",,-0.29%
13/01/17,"1,042.00","1,042.00","1,042.00","1,042.00",,0.39%
12/01/17,"1,038.00","1,038.00","1,038.00","1,038.00",,1.67%
11/01/17,"1,021.00","1,021.00","1,021.00","1,021.00",,4.93%
10/01/17,973,973,973,973,,4.96%
09/01/17,927,927,927,927,,3.92%
06/01/17,892,892,892,892,,6.57%
05/01/17,837,837,837,837,,3.72%
04/01/17,807,807,807,807,,-0.49%
03/01/17,811,811,811,811,,-4.81%
23/12/16,852,852,852,852,,-1.62%
22/12/16,866,866,866,866,,-4.31%
21/12/16,905,905,905,905,,-7.27%
20/12/16,976,976,976,976,,-5.88%
19/12/16,"1,037.00","1,037.00","1,037.00","1,037.00",,-7.90%
16/12/16,"1,126.00","1,126.00","1,126.00","1,126.00",,-8.75%
15/12/16,"1,234.00","1,234.00","1,234.00","1,234.00",,-7.36%
14/12/16,"1,332.00","1,332.00","1,332.00","1,332.00",,-6.13%
13/12/16,"1,419.00","1,419.00","1,419.00","1,419.00",,-3.40%
12/12/16,"1,469.00","1,469.00","1,469.00","1,469.00",,-2.59%
09/12/16,"1,508.00","1,508.00","1,508.00","1,508.00",,-2.52%
08/12/16,"1,547.00","1,547.00","1,547.00","1,547.00",,-1.15%
07/12/16,"1,565.00","1,565.00","1,565.00","1,565.00",,0.13%
06/12/16,"1,563.00","1,563.00","1,563.00","1,563.00",,1.43%
05/12/16,"1,541.00","1,541.00","1,541.00","1,541.00",,2.19%
02/12/16,"1,508.00","1,508.00","1,508.00","1,508.00",,1.48%
01/12/16,"1,486.00","1,486.00","1,486.00","1,486.00",,1.43%
30/11/16,"1,465.00","1,465.00","1,465.00","1,465.00",,2.88%
29/11/16,"1,424.00","1,424.00","1,424.00","1,424.00",,1.71%
28/11/16,"1,400.00","1,400.00","1,400.00","1,400.00",,0.79%
25/11/16,"1,389.00","1,389.00","1,389.00","1,389.00",,0.29%
24/11/16,"1,385.00","1,385.00","1,385.00","1,385.00",,-0.14%
23/11/16,"1,387.00","1,387.00","1,387.00","1,387.00",,0.36%
22/11/16,"1,382.00","1,382.00","1,382.00","1,382.00",,-0.36%
